n = 5
  |V|   |E|   deg   Gen Set   alpha   sigma
  23    115   10    [3, 5, 7, 8, 10]                      4       1
  23    115   10    [3, 5, 7, 8, 11]                      4       1
  23    115   10    [3, 5, 7, 9, 10]                      5       1
  23    115   10    [3, 5, 7, 9, 11]                      6       1
  23    115   10    [3, 5, 7, 10, 11]                     5       1
  23    115   10    [3, 5, 8, 9, 10]                      4       1
  23    115   10    [3, 5, 8, 9, 11]                      4       1
  23    115   10    [3, 5, 8, 10, 11]                     4       1
  23    115   10    [3, 5, 9, 10, 11]                     5       1
  23    115   10    [3, 6, 7, 8, 9]                       5       1
  23    115   10    [3, 6, 7, 8, 10]                      4       1
  23    115   10    [3, 6, 7, 8, 11]                      6       1
  23    115   10    [3, 6, 7, 9, 10]                      4       1
  23    115   10    [3, 6, 7, 9, 11]                      4       1
  23    115   10    [3, 6, 7, 10, 11]                     4       1
  23    115   10    [3, 6, 8, 9, 10]                      4       1
  23    115   10    [3, 6, 8, 9, 11]                      3       1
  23    115   10    [3, 6, 8, 10, 11]                     5       1
  23    115   10    [3, 6, 9, 10, 11]                     4       1
  23    115   10    [3, 7, 8, 9, 10]                      5       1
  23    115   10    [3, 7, 8, 9, 11]                      5       1
  23    115   10    [3, 7, 8, 10, 11]                     4       1
  23    115   10    [3, 7, 9, 10, 11]                     5       1
  23    115   10    [3, 8, 9, 10, 11]                     5       1
  23    115   10    [4, 5, 6, 7, 8]                       7       1
  23    115   10    [4, 5, 6, 7, 9]                       5       1
  23    115   10    [4, 5, 6, 7, 10]                      5       1
  23    115   10    [4, 5, 6, 7, 11]                      4       1
  23    115   10    [4, 5, 6, 8, 9]                       5       1
  23    115   10    [4, 5, 6, 8, 10]                      4       1
  23    115   10    [4, 5, 6, 8, 11]                      4       1
  23    115   10    [4, 5, 6, 9, 10]                      4       1
  23    115   10    [4, 5, 6, 9, 11]                      4       1
  23    115   10    [4, 5, 6, 10, 11]                     5       1
  23    115   10    [4, 5, 7, 8, 9]                       5       1
  23    115   10    [4, 5, 7, 8, 10]                      5       1
  23    115   10    [4, 5, 7, 8, 11]                      4       1
  23    115   10    [4, 5, 7, 9, 10]                      4       1
  23    115   10    [4, 5, 7, 9, 11]                      4       1
  23    115   10    [4, 5, 7, 10, 11]                     4       1
  23    115   10    [4, 5, 8, 9, 10]                      4       1
  23    115   10    [4, 5, 8, 9, 11]                      5       1
  23    115   10    [4, 5, 8, 10, 11]                     4       1
  23    115   10    [4, 5, 9, 10, 11]                     4       1
  23    115   10    [4, 6, 7, 8, 9]                       5       1
  23    115   10    [4, 6, 7, 8, 10]                      5       1
  23    115   10    [4, 6, 7, 8, 11]                      4       1
  23    115   10    [4, 6, 7, 9, 10]                      4       1
  23    115   10    [4, 6, 7, 9, 11]                      6       1
  23    115   10    [4, 6, 7, 10, 11]                     4       1
  23    115   10    [4, 6, 8, 9, 10]                      4       1
  23    115   10    [4, 6, 8, 9, 11]                      4       1
  23    115   10    [4, 6, 8, 10, 11]                     5       1
  23    115   10    [4, 6, 9, 10, 11]                     4       1
  23    115   10    [4, 7, 8, 9, 10]                      5       1
  23    115   10    [4, 7, 8, 9, 11]                      4       1
  23    115   10    [4, 7, 8, 10, 11]                     4       1
  23    115   10    [4, 7, 9, 10, 11]                     5       1
  23    115   10    [4, 8, 9, 10, 11]                     4       1
  23    115   10    [5, 6, 7, 8, 9]                       5       1
  23    115   10    [5, 6, 7, 8, 10]                      5       1
  23    115   10    [5, 6, 7, 8, 11]                      5       1
  23    115   10    [5, 6, 7, 9, 10]                      5       1
  23    115   10    [5, 6, 7, 9, 11]                      5       1
  23    115   10    [5, 6, 7, 10, 11]                     5       1
  23    115   10    [5, 6, 8, 9, 10]                      5       1
  23    115   10    [5, 6, 8, 9, 11]                      5       1
  23    115   10    [5, 6, 8, 10, 11]                     5       1
  23    115   10    [5, 6, 9, 10, 11]                     5       1
  23    115   10    [5, 7, 8, 9, 10]                      5       1
  23    115   10    [5, 7, 8, 9, 11]                      5       1
  23    115   10    [5, 7, 8, 10, 11]                     5       1
  23    115   10    [5, 7, 9, 10, 11]                     5       1
  23    115   10    [5, 8, 9, 10, 11]                     5       1
  23    115   10    [6, 7, 8, 9, 10]                      6       1
  23    115   10    [6, 7, 8, 9, 11]                      6       1
  23    115   10    [6, 7, 8, 10, 11]                     6       1
  23    115   10    [6, 7, 9, 10, 11]                     6       1
  23    115   10    [6, 8, 9, 10, 11]                     6       1
  23    115   10    [7, 8, 9, 10, 11]                     7       1
  23    138   12    [1, 2, 3, 4, 5, 6]                    3       1
  23    138   12    [1, 2, 3, 4, 5, 7]                    3       1
  23    138   12    [1, 2, 3, 4, 5, 8]                    3       1
  23    138   12    [1, 2, 3, 4, 5, 9]                    3       1
  23    138   12    [1, 2, 3, 4, 5, 10]                   3       1
  23    138   12    [1, 2, 3, 4, 5, 11]                   3       1
  23    138   12    [1, 2, 3, 4, 6, 7]                    4       1
  23    138   12    [1, 2, 3, 4, 6, 8]                    3       1
  23    138   12    [1, 2, 3, 4, 6, 9]                    4       1
  23    138   12    [1, 2, 3, 4, 6, 10]                   3       1
  23    138   12    [1, 2, 3, 4, 6, 11]                   4       1
  23    138   12    [1, 2, 3, 4, 7, 8]                    4       1
  23    138   12    [1, 2, 3, 4, 7, 9]                    4       1
  23    138   12    [1, 2, 3, 4, 7, 10]                   4       1
  23    138   12    [1, 2, 3, 4, 7, 11]                   4       1
  23    138   12    [1, 2, 3, 4, 8, 9]                    4       1
  23    138   12    [1, 2, 3, 4, 8, 10]                   4       1
  23    138   12    [1, 2, 3, 4, 8, 11]                   3       1
  23    138   12    [1, 2, 3, 4, 9, 10]                   4       1
  23    138   12    [1, 2, 3, 4, 9, 11]                   4       1
  23    138   12    [1, 2, 3, 4, 10, 11]                  3       1
  23    138   12    [1, 2, 3, 5, 6, 7]                    4       1
  23    138   12    [1, 2, 3, 5, 6, 8]                    3       1
  23    138   12    [1, 2, 3, 5, 6, 9]                    5       1
  23    138   12    [1, 2, 3, 5, 6, 10]                   5       1
  23    138   12    [1, 2, 3, 5, 6, 11]                   3       1
  23    138   12    [1, 2, 3, 5, 7, 8]                    4       1
  23    138   12    [1, 2, 3, 5, 7, 9]                    4       1
  23    138   12    [1, 2, 3, 5, 7, 10]                   4       1
  23    138   12    [1, 2, 3, 5, 7, 11]                   4       1
  23    138   12    [1, 2, 3, 5, 8, 9]                    4       1
  23    138   12    [1, 2, 3, 5, 8, 10]                   3       1
  23    138   12    [1, 2, 3, 5, 8, 11]                   4       1
  23    138   12    [1, 2, 3, 5, 9, 10]                   5       1
  23    138   12    [1, 2, 3, 5, 9, 11]                   4       1
  23    138   12    [1, 2, 3, 5, 10, 11]                  3       1
  23    138   12    [1, 2, 3, 6, 7, 8]                    5       1
  23    138   12    [1, 2, 3, 6, 7, 9]                    4       1
  23    138   12    [1, 2, 3, 6, 7, 10]                   4       1
  23    138   12    [1, 2, 3, 6, 7, 11]                   5       1
  23    138   12    [1, 2, 3, 6, 8, 9]                    4       1
  23    138   12    [1, 2, 3, 6, 8, 10]                   4       1
  23    138   12    [1, 2, 3, 6, 8, 11]                   5       1
  23    138   12    [1, 2, 3, 6, 9, 10]                   5       1
  23    138   12    [1, 2, 3, 6, 9, 11]                   4       1
  23    138   12    [1, 2, 3, 6, 10, 11]                  4       1
  23    138   12    [1, 2, 3, 7, 8, 9]                    4       1
  23    138   12    [1, 2, 3, 7, 8, 10]                   4       1
  23    138   12    [1, 2, 3, 7, 8, 11]                   5       1
  23    138   12    [1, 2, 3, 7, 9, 10]                   4       1
  23    138   12    [1, 2, 3, 7, 9, 11]                   4       1
  23    138   12    [1, 2, 3, 7, 10, 11]                  4       1
  23    138   12    [1, 2, 3, 8, 9, 10]                   4       1
  23    138   12    [1, 2, 3, 8, 9, 11]                   4       1
  23    138   12    [1, 2, 3, 8, 10, 11]                  4       1
  23    138   12    [1, 2, 3, 9, 10, 11]                  3       1
  23    138   12    [1, 2, 4, 5, 6, 7]                    4       1
  23    138   12    [1, 2, 4, 5, 6, 8]                    4       1
  23    138   12    [1, 2, 4, 5, 6, 9]                    4       1
  23    138   12    [1, 2, 4, 5, 6, 10]                   4       1
  23    138   12    [1, 2, 4, 5, 6, 11]                   4       1
  23    138   12    [1, 2, 4, 5, 7, 8]                    5       1
  23    138   12    [1, 2, 4, 5, 7, 9]                    3       1
  23    138   12    [1, 2, 4, 5, 7, 10]                   6       1
  23    138   12    [1, 2, 4, 5, 7, 11]                   4       1
  23    138   12    [1, 2, 4, 5, 8, 9]                    5       1
  23    138   12    [1, 2, 4, 5, 8, 10]                   5       1
  23    138   12    [1, 2, 4, 5, 8, 11]                   5       1
  23    138   12    [1, 2, 4, 5, 9, 10]                   3       1
  23    138   12    [1, 2, 4, 5, 9, 11]                   5       1
  23    138   12    [1, 2, 4, 5, 10, 11]                  4       1
  23    138   12    [1, 2, 4, 6, 7, 8]                    3       1
  23    138   12    [1, 2, 4, 6, 7, 9]                    5       1
  23    138   12    [1, 2, 4, 6, 7, 10]                   4       1
  23    138   12    [1, 2, 4, 6, 7, 11]                   5       1
  23    138   12    [1, 2, 4, 6, 8, 9]                    4       1
  23    138   12    [1, 2, 4, 6, 8, 10]                   3       1
  23    138   12    [1, 2, 4, 6, 8, 11]                   4       1
  23    138   12    [1, 2, 4, 6, 9, 10]                   4       1
  23    138   12    [1, 2, 4, 6, 9, 11]                   5       1
  23    138   12    [1, 2, 4, 6, 10, 11]                  3       1
  23    138   12    [1, 2, 4, 7, 8, 9]                    4       1
  23    138   12    [1, 2, 4, 7, 8, 10]                   5       1
  23    138   12    [1, 2, 4, 7, 8, 11]                   4       1
  23    138   12    [1, 2, 4, 7, 9, 10]                   4       1
  23    138   12    [1, 2, 4, 7, 9, 11]                   5       1
  23    138   12    [1, 2, 4, 7, 10, 11]                  4       1
  23    138   12    [1, 2, 4, 8, 9, 10]                   4       1
  23    138   12    [1, 2, 4, 8, 9, 11]                   5       1
  23    138   12    [1, 2, 4, 8, 10, 11]                  4       1
  23    138   12    [1, 2, 4, 9, 10, 11]                  3       1
  23    138   12    [1, 2, 5, 6, 7, 8]                    3       1
  23    138   12    [1, 2, 5, 6, 7, 9]                    4       1
  23    138   12    [1, 2, 5, 6, 7, 10]                   4       1
  23    138   12    [1, 2, 5, 6, 7, 11]                   3       1
  23    138   12    [1, 2, 5, 6, 8, 9]                    4       1
  23    138   12    [1, 2, 5, 6, 8, 10]                   4       1
  23    138   12    [1, 2, 5, 6, 8, 11]                   4       1
  23    138   12    [1, 2, 5, 6, 9, 10]                   6       1
  23    138   12    [1, 2, 5, 6, 9, 11]                   4       1
  23    138   12    [1, 2, 5, 6, 10, 11]                  3       1
  23    138   12    [1, 2, 5, 7, 8, 9]                    3       1
  23    138   12    [1, 2, 5, 7, 8, 10]                   5       1
  23    138   12    [1, 2, 5, 7, 8, 11]                   4       1
  23    138   12    [1, 2, 5, 7, 9, 10]                   4       1
  23    138   12    [1, 2, 5, 7, 9, 11]                   3       1
  23    138   12    [1, 2, 5, 7, 10, 11]                  4       1
  23    138   12    [1, 2, 5, 8, 9, 10]                   4       1
  23    138   12    [1, 2, 5, 8, 9, 11]                   6       1
  23    138   12    [1, 2, 5, 8, 10, 11]                  4       1
  23    138   12    [1, 2, 5, 9, 10, 11]                  3       1
  23    138   12    [1, 2, 6, 7, 8, 9]                    3       1
  23    138   12    [1, 2, 6, 7, 8, 10]                   4       1
  23    138   12    [1, 2, 6, 7, 8, 11]                   5       1
  23    138   12    [1, 2, 6, 7, 9, 10]                   4       1
  23    138   12    [1, 2, 6, 7, 9, 11]                   5       1
  23    138   12    [1, 2, 6, 7, 10, 11]                  4       1
  23    138   12    [1, 2, 6, 8, 9, 10]                   4       1
  23    138   12    [1, 2, 6, 8, 9, 11]                   4       1
  23    138   12    [1, 2, 6, 8, 10, 11]                  4       1
  23    138   12    [1, 2, 6, 9, 10, 11]                  3       1
  23    138   12    [1, 2, 7, 8, 9, 10]                   4       1
  23    138   12    [1, 2, 7, 8, 9, 11]                   3       1
  23    138   12    [1, 2, 7, 8, 10, 11]                  4       1
  23    138   12    [1, 2, 7, 9, 10, 11]                  3       1
  23    138   12    [1, 2, 8, 9, 10, 11]                  3       1
  23    138   12    [1, 3, 4, 5, 6, 7]                    4       1
  23    138   12    [1, 3, 4, 5, 6, 8]                    4       1
  23    138   12    [1, 3, 4, 5, 6, 9]                    4       1
  23    138   12    [1, 3, 4, 5, 6, 10]                   4       1
  23    138   12    [1, 3, 4, 5, 6, 11]                   4       1
  23    138   12    [1, 3, 4, 5, 7, 8]                    4       1
  23    138   12    [1, 3, 4, 5, 7, 9]                    4       1
  23    138   12    [1, 3, 4, 5, 7, 10]                   4       1
  23    138   12    [1, 3, 4, 5, 7, 11]                   4       1
  23    138   12    [1, 3, 4, 5, 8, 9]                    3       1
  23    138   12    [1, 3, 4, 5, 8, 10]                   4       1
  23    138   12    [1, 3, 4, 5, 8, 11]                   4       1
  23    138   12    [1, 3, 4, 5, 9, 10]                   3       1
  23    138   12    [1, 3, 4, 5, 9, 11]                   4       1
  23    138   12    [1, 3, 4, 5, 10, 11]                  4       1
  23    138   12    [1, 3, 4, 6, 7, 8]                    4       1
  23    138   12    [1, 3, 4, 6, 7, 9]                    4       1
  23    138   12    [1, 3, 4, 6, 7, 10]                   3       1
  23    138   12    [1, 3, 4, 6, 7, 11]                   4       1
  23    138   12    [1, 3, 4, 6, 8, 9]                    4       1
  23    138   12    [1, 3, 4, 6, 8, 10]                   6       1
  23    138   12    [1, 3, 4, 6, 8, 11]                   5       1
  23    138   12    [1, 3, 4, 6, 9, 10]                   4       1
  23    138   12    [1, 3, 4, 6, 9, 11]                   4       1
  23    138   12    [1, 3, 4, 6, 10, 11]                  5       1
  23    138   12    [1, 3, 4, 7, 8, 9]                    4       1
  23    138   12    [1, 3, 4, 7, 8, 10]                   4       1
  23    138   12    [1, 3, 4, 7, 8, 11]                   3       1
  23    138   12    [1, 3, 4, 7, 9, 10]                   4       1
  23    138   12    [1, 3, 4, 7, 9, 11]                   4       1
  23    138   12    [1, 3, 4, 7, 10, 11]                  4       1
  23    138   12    [1, 3, 4, 8, 9, 10]                   4       1
  23    138   12    [1, 3, 4, 8, 9, 11]                   3       1
  23    138   12    [1, 3, 4, 8, 10, 11]                  5       1
  23    138   12    [1, 3, 4, 9, 10, 11]                  3       1
  23    138   12    [1, 3, 5, 6, 7, 8]                    4       1
  23    138   12    [1, 3, 5, 6, 7, 9]                    4       1
  23    138   12    [1, 3, 5, 6, 7, 10]                   4       1
  23    138   12    [1, 3, 5, 6, 7, 11]                   3       1
  23    138   12    [1, 3, 5, 6, 8, 9]                    3       1
  23    138   12    [1, 3, 5, 6, 8, 10]                   4       1
  23    138   12    [1, 3, 5, 6, 8, 11]                   4       1
  23    138   12    [1, 3, 5, 6, 9, 10]                   5       1
  23    138   12    [1, 3, 5, 6, 9, 11]                   3       1
  23    138   12    [1, 3, 5, 6, 10, 11]                  4       1
  23    138   12    [1, 3, 5, 7, 8, 9]                    4       1
  23    138   12    [1, 3, 5, 7, 8, 10]                   4       1
  23    138   12    [1, 3, 5, 7, 8, 11]                   4       1
  23    138   12    [1, 3, 5, 7, 9, 10]                   5       1
  23    138   12    [1, 3, 5, 7, 9, 11]                   6       1
  23    138   12    [1, 3, 5, 7, 10, 11]                  5       1
  23    138   12    [1, 3, 5, 8, 9, 10]                   4       1
  23    138   12    [1, 3, 5, 8, 9, 11]                   4       1
  23    138   12    [1, 3, 5, 8, 10, 11]                  4       1
  23    138   12    [1, 3, 5, 9, 10, 11]                  5       1
  23    138   12    [1, 3, 6, 7, 8, 9]                    3       1
  23    138   12    [1, 3, 6, 7, 8, 10]                   4       1
  23    138   12    [1, 3, 6, 7, 8, 11]                   5       1
  23    138   12    [1, 3, 6, 7, 9, 10]                   4       1
  23    138   12    [1, 3, 6, 7, 9, 11]                   4       1
  23    138   12    [1, 3, 6, 7, 10, 11]                  4       1
  23    138   12    [1, 3, 6, 8, 9, 10]                   4       1
  23    138   12    [1, 3, 6, 8, 9, 11]                   3       1
  23    138   12    [1, 3, 6, 8, 10, 11]                  5       1
  23    138   12    [1, 3, 6, 9, 10, 11]                  3       1
  23    138   12    [1, 3, 7, 8, 9, 10]                   4       1
  23    138   12    [1, 3, 7, 8, 9, 11]                   4       1
  23    138   12    [1, 3, 7, 8, 10, 11]                  4       1
  23    138   12    [1, 3, 7, 9, 10, 11]                  5       1
  23    138   12    [1, 3, 8, 9, 10, 11]                  4       1
  23    138   12    [1, 4, 5, 6, 7, 8]                    4       1
  23    138   12    [1, 4, 5, 6, 7, 9]                    4       1
  23    138   12    [1, 4, 5, 6, 7, 10]                   4       1
  23    138   12    [1, 4, 5, 6, 7, 11]                   3       1
  23    138   12    [1, 4, 5, 6, 8, 9]                    4       1
  23    138   12    [1, 4, 5, 6, 8, 10]                   4       1
  23    138   12    [1, 4, 5, 6, 8, 11]                   4       1
  23    138   12    [1, 4, 5, 6, 9, 10]                   3       1
  23    138   12    [1, 4, 5, 6, 9, 11]                   4       1
  23    138   12    [1, 4, 5, 6, 10, 11]                  4       1
  23    138   12    [1, 4, 5, 7, 8, 9]                    3       1
  23    138   12    [1, 4, 5, 7, 8, 10]                   5       1
  23    138   12    [1, 4, 5, 7, 8, 11]                   4       1
  23    138   12    [1, 4, 5, 7, 9, 10]                   3       1
  23    138   12    [1, 4, 5, 7, 9, 11]                   4       1
  23    138   12    [1, 4, 5, 7, 10, 11]                  4       1
  23    138   12    [1, 4, 5, 8, 9, 10]                   3       1
  23    138   12    [1, 4, 5, 8, 9, 11]                   5       1
  23    138   12    [1, 4, 5, 8, 10, 11]                  4       1
  23    138   12    [1, 4, 5, 9, 10, 11]                  3       1
  23    138   12    [1, 4, 6, 7, 8, 9]                    3       1
  23    138   12    [1, 4, 6, 7, 8, 10]                   4       1
  23    138   12    [1, 4, 6, 7, 8, 11]                   3       1
  23    138   12    [1, 4, 6, 7, 9, 10]                   4       1
  23    138   12    [1, 4, 6, 7, 9, 11]                   6       1
  23    138   12    [1, 4, 6, 7, 10, 11]                  4       1
  23    138   12    [1, 4, 6, 8, 9, 10]                   4       1
  23    138   12    [1, 4, 6, 8, 9, 11]                   4       1
  23    138   12    [1, 4, 6, 8, 10, 11]                  5       1
  23    138   12    [1, 4, 6, 9, 10, 11]                  4       1
  23    138   12    [1, 4, 7, 8, 9, 10]                   4       1
  23    138   12    [1, 4, 7, 8, 9, 11]                   3       1
  23    138   12    [1, 4, 7, 8, 10, 11]                  4       1
  23    138   12    [1, 4, 7, 9, 10, 11]                  4       1
  23    138   12    [1, 4, 8, 9, 10, 11]                  4       1
  23    138   12    [1, 5, 6, 7, 8, 9]                    3       1
  23    138   12    [1, 5, 6, 7, 8, 10]                   4       1
  23    138   12    [1, 5, 6, 7, 8, 11]                   3       1
  23    138   12    [1, 5, 6, 7, 9, 10]                   4       1
  23    138   12    [1, 5, 6, 7, 9, 11]                   3       1
  23    138   12    [1, 5, 6, 7, 10, 11]                  3       1
  23    138   12    [1, 5, 6, 8, 9, 10]                   4       1
  23    138   12    [1, 5, 6, 8, 9, 11]                   4       1
  23    138   12    [1, 5, 6, 8, 10, 11]                  4       1
  23    138   12    [1, 5, 6, 9, 10, 11]                  3       1
  23    138   12    [1, 5, 7, 8, 9, 10]                   4       1
  23    138   12    [1, 5, 7, 8, 9, 11]                   4       1
  23    138   12    [1, 5, 7, 8, 10, 11]                  4       1
  23    138   12    [1, 5, 7, 9, 10, 11]                  5       1
  23    138   12    [1, 5, 8, 9, 10, 11]                  4       1
  23    138   12    [1, 6, 7, 8, 9, 10]                   3       1
  23    138   12    [1, 6, 7, 8, 9, 11]                   3       1
  23    138   12    [1, 6, 7, 8, 10, 11]                  4       1
  23    138   12    [1, 6, 7, 9, 10, 11]                  4       1
  23    138   12    [1, 6, 8, 9, 10, 11]                  4       1
  23    138   12    [1, 7, 8, 9, 10, 11]                  4       1
  23    138   12    [2, 3, 4, 5, 6, 7]                    4       1
  23    138   12    [2, 3, 4, 5, 6, 8]                    4       1
  23    138   12    [2, 3, 4, 5, 6, 9]                    4       1
  23    138   12    [2, 3, 4, 5, 6, 10]                   5       1
  23    138   12    [2, 3, 4, 5, 6, 11]                   5       1
  23    138   12    [2, 3, 4, 5, 7, 8]                    4       1
  23    138   12    [2, 3, 4, 5, 7, 9]                    4       1
  23    138   12    [2, 3, 4, 5, 7, 10]                   4       1
  23    138   12    [2, 3, 4, 5, 7, 11]                   4       1
  23    138   12    [2, 3, 4, 5, 8, 9]                    4       1
  23    138   12    [2, 3, 4, 5, 8, 10]                   3       1
  23    138   12    [2, 3, 4, 5, 8, 11]                   4       1
  23    138   12    [2, 3, 4, 5, 9, 10]                   4       1
  23    138   12    [2, 3, 4, 5, 9, 11]                   4       1
  23    138   12    [2, 3, 4, 5, 10, 11]                  6       1
  23    138   12    [2, 3, 4, 6, 7, 8]                    4       1
  23    138   12    [2, 3, 4, 6, 7, 9]                    4       1
  23    138   12    [2, 3, 4, 6, 7, 10]                   3       1
  23    138   12    [2, 3, 4, 6, 7, 11]                   4       1
  23    138   12    [2, 3, 4, 6, 8, 9]                    4       1
  23    138   12    [2, 3, 4, 6, 8, 10]                   3       1
  23    138   12    [2, 3, 4, 6, 8, 11]                   3       1
  23    138   12    [2, 3, 4, 6, 9, 10]                   4       1
  23    138   12    [2, 3, 4, 6, 9, 11]                   4       1
  23    138   12    [2, 3, 4, 6, 10, 11]                  5       1
  23    138   12    [2, 3, 4, 7, 8, 9]                    5       1
  23    138   12    [2, 3, 4, 7, 8, 10]                   5       1
  23    138   12    [2, 3, 4, 7, 8, 11]                   3       1
  23    138   12    [2, 3, 4, 7, 9, 10]                   5       1
  23    138   12    [2, 3, 4, 7, 9, 11]                   4       1
  23    138   12    [2, 3, 4, 7, 10, 11]                  4       1
  23    138   12    [2, 3, 4, 8, 9, 10]                   6       1
  23    138   12    [2, 3, 4, 8, 9, 11]                   4       1
  23    138   12    [2, 3, 4, 8, 10, 11]                  4       1
  23    138   12    [2, 3, 4, 9, 10, 11]                  4       1
  23    138   12    [2, 3, 5, 6, 7, 8]                    4       1
  23    138   12    [2, 3, 5, 6, 7, 9]                    4       1
  23    138   12    [2, 3, 5, 6, 7, 10]                   4       1
  23    138   12    [2, 3, 5, 6, 7, 11]                   4       1
  23    138   12    [2, 3, 5, 6, 8, 9]                    4       1
  23    138   12    [2, 3, 5, 6, 8, 10]                   3       1
  23    138   12    [2, 3, 5, 6, 8, 11]                   4       1
  23    138   12    [2, 3, 5, 6, 9, 10]                   5       1
  23    138   12    [2, 3, 5, 6, 9, 11]                   4       1
  23    138   12    [2, 3, 5, 6, 10, 11]                  5       1
  23    138   12    [2, 3, 5, 7, 8, 9]                    4       1
  23    138   12    [2, 3, 5, 7, 8, 10]                   3       1
  23    138   12    [2, 3, 5, 7, 8, 11]                   4       1
  23    138   12    [2, 3, 5, 7, 9, 10]                   4       1
  23    138   12    [2, 3, 5, 7, 9, 11]                   3       1
  23    138   12    [2, 3, 5, 7, 10, 11]                  4       1
  23    138   12    [2, 3, 5, 8, 9, 10]                   3       1
  23    138   12    [2, 3, 5, 8, 9, 11]                   4       1
  23    138   12    [2, 3, 5, 8, 10, 11]                  3       1
  23    138   12    [2, 3, 5, 9, 10, 11]                  4       1
  23    138   12    [2, 3, 6, 7, 8, 9]                    4       1
  23    138   12    [2, 3, 6, 7, 8, 10]                   4       1
  23    138   12    [2, 3, 6, 7, 8, 11]                   6       1
  23    138   12    [2, 3, 6, 7, 9, 10]                   4       1
  23    138   12    [2, 3, 6, 7, 9, 11]                   4       1
  23    138   12    [2, 3, 6, 7, 10, 11]                  4       1
  23    138   12    [2, 3, 6, 8, 9, 10]                   4       1
  23    138   12    [2, 3, 6, 8, 9, 11]                   3       1
  23    138   12    [2, 3, 6, 8, 10, 11]                  4       1
  23    138   12    [2, 3, 6, 9, 10, 11]                  4       1
  23    138   12    [2, 3, 7, 8, 9, 10]                   5       1
  23    138   12    [2, 3, 7, 8, 9, 11]                   4       1
  23    138   12    [2, 3, 7, 8, 10, 11]                  4       1
  23    138   12    [2, 3, 7, 9, 10, 11]                  4       1
  23    138   12    [2, 3, 8, 9, 10, 11]                  4       1
  23    138   12    [2, 4, 5, 6, 7, 8]                    4       1
  23    138   12    [2, 4, 5, 6, 7, 9]                    4       1
  23    138   12    [2, 4, 5, 6, 7, 10]                   4       1
  23    138   12    [2, 4, 5, 6, 7, 11]                   4       1
  23    138   12    [2, 4, 5, 6, 8, 9]                    4       1
  23    138   12    [2, 4, 5, 6, 8, 10]                   3       1
  23    138   12    [2, 4, 5, 6, 8, 11]                   4       1
  23    138   12    [2, 4, 5, 6, 9, 10]                   4       1
  23    138   12    [2, 4, 5, 6, 9, 11]                   4       1
  23    138   12    [2, 4, 5, 6, 10, 11]                  5       1
  23    138   12    [2, 4, 5, 7, 8, 9]                    4       1
  23    138   12    [2, 4, 5, 7, 8, 10]                   5       1
  23    138   12    [2, 4, 5, 7, 8, 11]                   4       1
  23    138   12    [2, 4, 5, 7, 9, 10]                   3       1
  23    138   12    [2, 4, 5, 7, 9, 11]                   3       1
  23    138   12    [2, 4, 5, 7, 10, 11]                  4       1
  23    138   12    [2, 4, 5, 8, 9, 10]                   3       1
  23    138   12    [2, 4, 5, 8, 9, 11]                   5       1
  23    138   12    [2, 4, 5, 8, 10, 11]                  4       1
  23    138   12    [2, 4, 5, 9, 10, 11]                  4       1
  23    138   12    [2, 4, 6, 7, 8, 9]                    4       1
  23    138   12    [2, 4, 6, 7, 8, 10]                   3       1
  23    138   12    [2, 4, 6, 7, 8, 11]                   3       1
  23    138   12    [2, 4, 6, 7, 9, 10]                   4       1
  23    138   12    [2, 4, 6, 7, 9, 11]                   5       1
  23    138   12    [2, 4, 6, 7, 10, 11]                  3       1
  23    138   12    [2, 4, 6, 8, 9, 10]                   3       1
  23    138   12    [2, 4, 6, 8, 9, 11]                   4       1
  23    138   12    [2, 4, 6, 8, 10, 11]                  3       1
  23    138   12    [2, 4, 6, 9, 10, 11]                  4       1
  23    138   12    [2, 4, 7, 8, 9, 10]                   5       1
  23    138   12    [2, 4, 7, 8, 9, 11]                   3       1
  23    138   12    [2, 4, 7, 8, 10, 11]                  4       1
  23    138   12    [2, 4, 7, 9, 10, 11]                  3       1
  23    138   12    [2, 4, 8, 9, 10, 11]                  4       1
  23    138   12    [2, 5, 6, 7, 8, 9]                    4       1
  23    138   12    [2, 5, 6, 7, 8, 10]                   3       1
  23    138   12    [2, 5, 6, 7, 8, 11]                   4       1
  23    138   12    [2, 5, 6, 7, 9, 10]                   4       1
  23    138   12    [2, 5, 6, 7, 9, 11]                   3       1
  23    138   12    [2, 5, 6, 7, 10, 11]                  3       1
  23    138   12    [2, 5, 6, 8, 9, 10]                   4       1
  23    138   12    [2, 5, 6, 8, 9, 11]                   4       1
  23    138   12    [2, 5, 6, 8, 10, 11]                  4       1
  23    138   12    [2, 5, 6, 9, 10, 11]                  4       1
  23    138   12    [2, 5, 7, 8, 9, 10]                   3       1
  23    138   12    [2, 5, 7, 8, 9, 11]                   3       1
  23    138   12    [2, 5, 7, 8, 10, 11]                  4       1
  23    138   12    [2, 5, 7, 9, 10, 11]                  3       1
  23    138   12    [2, 5, 8, 9, 10, 11]                  4       1
  23    138   12    [2, 6, 7, 8, 9, 10]                   4       1
  23    138   12    [2, 6, 7, 8, 9, 11]                   4       1
  23    138   12    [2, 6, 7, 8, 10, 11]                  4       1
  23    138   12    [2, 6, 7, 9, 10, 11]                  4       1
  23    138   12    [2, 6, 8, 9, 10, 11]                  4       1
  23    138   12    [2, 7, 8, 9, 10, 11]                  4       1
